time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.2	0.169417511	0.0288608209	0.0116343913	0.00480078435	0.515439027	-0.00222555593	3.11513091	0.352275121	0.0472323749	0.0168160898	17.34871
0.21	0.161748097	0.0295911853	0.0130387083	0.00497200964	0.516027927	0.0775525171	3.27895968	0.353993836	0.065587067	0.0163951245	18.790313
0.22	0.15431918	0.0301637292	0.0144981449	0.00514827436	0.51680215	0.140084912	3.51483565	0.355859011	0.0948337498	0.0162536333	18.452898
0.23	0.147289547	0.0307479332	0.0158778249	0.00526357672	0.518101492	0.196154306	3.75524383	0.357503142	0.0698548793	0.01577218	18.520991
0.24	0.140394579	0.0311811941	0.0172274016	0.0052728357	0.519447861	0.282911385	4.02756098	0.359373289	0.044394388	0.0153575976	16.618209
0.25	0.133957217	0.0316696549	0.018622845	0.00525092285	0.521090026	0.298426854	4.19511022	0.360775317	0.0776392981	0.0148323422	17.98832
0.26	0.127963412	0.0321740929	0.0199938681	0.00520595546	0.523054289	0.272757649	4.29695762	0.361740846	0.0736428443	0.0147534293	16.817222
0.27	0.122349788	0.0325719253	0.0213281516	0.00512297553	0.525032501	0.228676224	4.32778913	0.362694684	0.082797541	0.0149388661	17.959073
0.28	0.117072887	0.032841623	0.0226191986	0.00500145541	0.527160688	0.169932161	4.32674553	0.363666172	0.0711914231	0.0153713738	16.91595
0.29	0.112067154	0.0329600257	0.023898435	0.00484202875	0.529390562	0.114717698	4.29757189	0.364695929	0.0518676602	0.0158575384	17.306614
0.3	0.107313265	0.0329277376	0.0251996137	0.00465726792	0.531648037	0.0523490579	4.2196354	0.365762732	0.0481568452	0.0163598157	19.140514
0.31	0.102783656	0.0327458741	0.0264963837	0.00443734949	0.533932616	-0.00941086876	4.10357408	0.366906494	0.0361371782	0.0169765193	16.822093
